Target ID,Target Name,Priority Number,High Priority Start Date,High Priority End Date,Site Center WKT,Site Shape WKT,Number of Desired Observations,Mode,Swath Scale,Scan Direction,Glint Check,Rotate Target,Ascending Centroid WKT,Ascending Polygon WKT,Ascending Along,Ascending Across,Descending Centroid WKT,Descending Polygon WKT,Descending Along,Descending Across,lon,lat,city,country,population,Edit notes,Unnamed: 27,countrycode,gdp_per_capita_country_2024,gdp_bil_usd,coastal_km,is_coastal
ecostress_cr_fsc,ecostress_cr_fsc,334,,,POINT(-85.4732 10.4189),"POLYGON((-85.65575066850612 10.23803328948057,-85.65596127629537 10.59966042826978,-85.29043872370465 10.59966042826978,-85.29064933149391 10.23803328948057,-85.65575066850612 10.23803328948057))",3,Area Mapping Mode,1.0,0,1,1,POINT(-85.470518 10.422535),"POLYGON((-85.527039 9.963457,-85.896469 10.226989,-85.413834 10.881603,-85.044029 10.617517,-85.527039 9.963457))",90.0,50.0,POINT(-85.470518 10.415265),"POLYGON((-85.897003 10.610235,-85.527214 10.874331,-85.044571 10.219731,-85.413986 9.956188,-85.897003 10.610235))",90.0,50.0,-85.4732,10.4189,Liberia,Costa Rica,45380,,,CRI,18587.15322,0.843485013,33.64825845905831,True
ecostress_cr_srnp_emss,ecostress_cr_srnp_emss,285,,,POINT(-85.6156 10.8418),"POLYGON((-85.79839772832108 10.66093594900254,-85.79861738822184 11.02255336196035,-85.43258261177814 11.02255336196035,-85.43280227167892 10.66093594900254,-85.79839772832108 10.66093594900254))",1,Area Mapping Mode,1.0,0,1,1,POINT(-85.52138 10.968898),"POLYGON((-85.578766 10.509912,-85.948418 10.774031,-85.463814 11.427873,-85.093781 11.16317,-85.578766 10.509912))",90.0,50.0,POINT(-85.516094 10.707401),"POLYGON((-85.943161 10.902009,-85.573242 11.16642,-85.089577 10.512213,-85.459122 10.248371,-85.943161 10.902009))",90.0,50.0,-85.6156,10.8418,La Cruz,Costa Rica,4319,,,CRI,18587.15322,0.080277915,11.046762473756402,True
ecostress_cz_bk1,ecostress_cz_bk1,327,,,POINT(18.5369 49.5021),"POLYGON((18.2617925274287 49.32194511519452,18.25976881522092 49.6815902666869,18.81403118477908 49.6815902666869,18.81200747257131 49.32194511519452,18.2617925274287 49.32194511519452))",4,Area Mapping Mode,1.0,0,1,1,POINT(18.543455 49.503533),"POLYGON((18.06715 49.160744,17.84199 49.585297,19.026461 49.844337,19.242519 49.417542,18.06715 49.160744))",90.0,50.0,POINT(18.543455 49.500667),"POLYGON((17.844427 49.414692,18.060493 49.841484,19.244883 49.582417,19.019716 49.157867,17.844427 49.414692))",90.0,50.0,18.5369,49.5021,Ostrava,Czechia,478963,,,SVK,25992.67485,12.44952952,823.8310625010953,False
ecostress_de_rus,ecostress_de_rus,278,,,POINT(6.4472 50.8659),"POLYGON((6.164196848134679 50.68577146775371,6.162011592189288 51.04533150105323,6.732388407810731 51.04533150105323,6.730203151865339 50.68577146775371,6.164196848134679 50.68577146775371))",3,Area Mapping Mode,1.0,0,1,1,POINT(6.45416 50.866838),"POLYGON((5.905685 50.561485,5.751435 50.999924,7.009836 51.169586,7.152822 50.729557,5.905685 50.561485))",90.0,50.0,POINT(6.454159 50.864961),"POLYGON((5.75527 50.728191,5.899064 51.168118,7.157097 50.997532,7.002051 50.559208,5.75527 50.728191))",90.0,50.0,6.4472,50.8659,Cologne,Germany,1004000,,,DEU,56103.73232,56.32814725,320.72884101043275,False
ecostress_de_tha,ecostress_de_tha,299,,,POINT(13.56516 50.96235),"POLYGON((13.28157505294539 50.78222328167838,13.27937774248022 51.14177732391667,13.85094225751976 51.14177732391667,13.8487449470546 50.78222328167838,13.28157505294539 50.78222328167838))",3,Area Mapping Mode,1.0,0,1,1,POINT(13.572149 50.963244),"POLYGON((13.017693 50.6614,12.870101 51.100792,14.133825 51.262432,14.269989 50.82151,13.017693 50.6614))",90.0,50.0,POINT(13.572149 50.961456),"POLYGON((12.874335 50.819725,13.010495 51.260643,14.27417 51.099007,14.126584 50.659611,12.874335 50.819725))",90.0,50.0,13.56516,50.96235,Dresden,Germany,617515,,,DEU,56103.73232,34.64489626,513.3720215340877,False
ecostress_efgf,ecostress_efgf,347,,,POINT(-0.192985 52.470474),"POLYGON((-0.4861001079088396 52.29037469548514,-0.4884978964281004 52.64983563975027,0.1025278964281142 52.64983563975027,0.1001301079088535 52.29037469548514,-0.4861001079088396 52.29037469548514))",3,Area Mapping Mode,1.0,0,1,1,POINT(-0.175612 52.480508),"POLYGON((-0.832981 52.251043,-0.845335 52.700136,0.488591 52.706289,0.487404 52.257135,-0.832981 52.251043))",90.0,50.0,POINT(-0.175612 52.48044),"POLYGON((-0.838618 52.257059,-0.839823 52.706213,0.494101 52.700079,0.481765 52.250986,-0.838618 52.257059))",90.0,50.0,-0.192985,52.470474,Peterborough,United Kingdom,140141,,,GBR,53246.36761,7.461999203,112.12743689857459,False
ecostress_fr_fon,ecostress_fr_fon,308,,,POINT(2.7801 48.4764),"POLYGON((2.510547286377914 48.29622450586436,2.508634980382169 48.6559340963398,3.05156501961784 48.6559340963398,3.049652713622095 48.29622450586436,2.510547286377914 48.29622450586436))",4,Area Mapping Mode,1.0,0,1,1,POINT(2.786379 48.478088),"POLYGON((2.351685 48.117226,2.09321 48.5322,3.227288 48.837288,3.478014 48.419823,2.351685 48.117226))",90.0,50.0,POINT(2.786378 48.474711),"POLYGON((2.094734 48.416721,2.345829 48.834087,3.479548 48.528545,3.220716 48.113674,2.094734 48.416721))",90.0,50.0,2.7801,48.4764,Melun,France,249432,,,FRA,46103.08409,11.49958447,324.34544694235905,False
ecostress_il_yat,ecostress_il_yat,300,,,POINT(35.0519 31.3451),"POLYGON((34.84212407287703 31.16454393319275,34.84132196042358 31.52530678162645,35.26247803957639 31.52530678162645,35.26167592712295 31.16454393319275,34.84212407287703 31.16454393319275))",2,Area Mapping Mode,1.0,0,1,1,POINT(35.055559 31.348327),"POLYGON((34.915836 30.901627,34.538105 31.213131,35.196617 31.794874,35.57449 31.481441,34.915836 30.901627))",90.0,50.0,POINT(35.055559 31.341873),"POLYGON((34.536686 31.475056,34.914593 31.788439,35.572952 31.206608,35.195194 30.895155,34.536686 31.475056))",90.0,50.0,35.0519,31.3451,Beer Sheva,Israel,206408,border; rename countrycode,,ISR,54176.68444,11.18250108,61.22205539054623,False
ecostress_it_cp2,ecostress_it_cp2,354,,,POINT(12.3573 41.7043),"POLYGON((12.11767934098208 41.5239769331528,12.11633848155083 41.8841149830624,12.59826151844919 41.8841149830624,12.59692065901794 41.5239769331528,12.11767934098208 41.5239769331528))",2,Area Mapping Mode,1.0,0,1,1,POINT(12.719861 41.897756),"POLYGON((12.454206 41.480034,12.102967 41.844566,12.989011 42.314857,13.33775 41.947636,12.454206 41.480034))",90.0,50.0,POINT(12.4673 41.8143),"POLYGON((11.850366 41.865227,12.19978 42.231857,13.083222 41.760078,12.731352 41.396133,11.850366 41.865227))",90.0,50.0,12.3573,41.7043,Rome,Italy,3339000,border; rename countrycode,,ITA,40385.3414,134.8466549,17.008016088599906,True
ecostress_it_tor,ecostress_it_tor,307,,,POINT(7.5781 45.8444),"POLYGON((7.321460976111894 45.66416909143581,7.319800854185019 46.0240450889006,7.836399145814994 46.0240450889006,7.834739023888119 45.66416909143581,7.321460976111894 45.66416909143581))",2,Area Mapping Mode,1.0,0,1,1,POINT(7.583756 45.846557),"POLYGON((7.231806 45.454994,6.919885 45.847675,7.940689 46.237022,8.247554 45.841595,7.231806 45.454994))",90.0,50.0,POINT(7.583755 45.842243),"POLYGON((6.920004 45.837456,7.227062 46.232803,8.247574 45.843189,7.935468 45.450588,6.920004 45.837456))",90.0,50.0,7.5781,45.8444,Aosta,Italy,34062,,,ITA,40385.3414,1.375605499,271.0656466214225,False
ecostress_ke_mak,ecostress_ke_mak,345,,,POINT(38.140667 -3.425806),"POLYGON((37.96064978476159 -3.60665518821377,37.96071735416851 -3.244922176761445,38.32061664583151 -3.244922176761445,38.32068421523843 -3.60665518821377,37.96064978476159 -3.60665518821377))",1,Area Mapping Mode,1.0,0,1,1,POINT(38.143262 -3.422136),"POLYGON((38.093479 -3.881896,37.725826 -3.622764,38.192997 -2.962374,38.560524 -3.221327,38.093479 -3.881896))",90.0,50.0,POINT(38.143262 -3.429475),"POLYGON((37.726009 -3.228643,38.093552 -2.96971,38.560692 -3.630125,38.19302 -3.889237,37.726009 -3.228643))",90.0,50.0,38.140667,-3.425806,Voi,Kenya,36487,,,KEN,2132.434521,0.077806138,182.9044601345125,False
ecostress_kr_gck,ecostress_kr_gck,339,,,POINT(127.162222 37.748333),"POLYGON((126.9358373280877 37.56791956456009,126.9347368223199 37.92830398497345,127.3897071776801 37.92830398497345,127.3886066719124 37.56791956456009,126.9358373280877 37.56791956456009))",0,Area Mapping Mode,1.0,0,1,1,POINT(127.166542 37.751249),"POLYGON((126.96331 37.317802,126.594002 37.658199,127.372169 38.184341,127.740501 37.841522,126.96331 37.317802))",90.0,50.0,POINT(127.166542 37.745416),"POLYGON((126.592636 37.835716,126.96096 38.178516,127.739029 37.65234,127.369728 37.311962,126.592636 37.835716))",90.0,50.0,127.162222,37.748333,Seoul,South Korea,9796000,,,KOR,36238.63991,354.9937166,92.61175265469716,False
ecostress_ne_waf,ecostress_ne_waf,287,,,POINT(2.63368891 13.64758138),"POLYGON((2.448979930520807 13.46673942215339,2.448698507646924 13.82828310073302,2.818679312353055 13.82828310073302,2.818397889479172 13.46673942215339,2.448979930520807 13.46673942215339))",1,Area Mapping Mode,1.0,0,1,1,POINT(2.636444 13.651188),"POLYGON((2.574183 13.192735,2.203275 13.460085,2.698947 14.109626,3.070314 13.841539,2.574183 13.192735))",90.0,50.0,POINT(2.636444 13.643975),"POLYGON((2.202576 13.834301,2.573914 14.102409,3.069612 13.452897,2.698732 13.185525,2.202576 13.834301))",90.0,50.0,2.63368891,13.64758138,Niamey,Niger,915000,,,NER,735.2702558,0.672772284,835.7115047508472,False
ecostress_npbb,ecostress_npbb,351,,,POINT(-2.388 54.69600000000001),"POLYGON((-2.696822943604332 54.5159374432892,-2.699563883799527 54.87526338172765,-2.076436116200483 54.87526338172765,-2.079177056395679 54.5159374432892,-2.696822943604332 54.5159374432892))",8,Area Mapping Mode,1.0,0,1,1,POINT(-2.370228 54.706034),"POLYGON((-3.062844 54.476415,-3.076471 54.925501,-1.669797 54.931658,-1.671654 54.482507,-3.062844 54.476415))",90.0,50.0,POINT(-2.370228 54.705966),"POLYGON((-3.068792 54.482427,-3.070667 54.931581,-1.663995 54.925443,-1.677603 54.476358,-3.068792 54.482427))",90.0,50.0,-2.388,54.696,Carlisle,United Kingdom,72633,,,GBR,53246.36761,3.867443419,124.78426823550002,False
ecostress_nz_bfm,ecostress_nz_bfm,304,,,POINT(171.928 -43.593),"POLYGON((171.6795885558382 -43.77273823989805,171.6810649782595 -43.41271951829628,172.1749350217405 -43.41271951829628,172.1764114441618 -43.77273823989805,171.6795885558382 -43.77273823989805))",2,Area Mapping Mode,1.0,0,1,1,POINT(171.933208 -43.590562),"POLYGON((171.630692 -43.998192,171.295837 -43.619579,172.231659 -43.182144,172.569931 -43.558006,171.630692 -43.998192))",90.0,50.0,POINT(171.933209 -43.595438),"POLYGON((171.296417 -43.563038,171.634552 -43.187092,172.570648 -43.624302,172.235947 -44.002995,171.296417 -43.563038))",90.0,50.0,171.928,-43.593,Ashburton,New Zealand,17700,,,NZL,49205.17921,0.870931672,57.9547115117244,False
ecostress_nz_kop,ecostress_nz_kop,303,,,POINT(175.554 -37.38800000000001),"POLYGON((175.3276151305306 -37.56798484061121,175.3286962093823 -37.20757834087424,175.7793037906177 -37.20757834087424,175.7803848694693 -37.56798484061121,175.3276151305306 -37.56798484061121))",1,Area Mapping Mode,1.0,0,1,1,POINT(175.558275 -37.385061),"POLYGON((175.357254 -37.819206,174.987885 -37.478313,175.756973 -36.950577,176.127228 -37.289074,175.357254 -37.819206))",90.0,50.0,POINT(175.558276 -37.390938),"POLYGON((174.989273 -37.294964,175.359543 -36.956459,176.128723 -37.484177,175.759323 -37.825081,174.989273 -37.294964))",90.0,50.0,175.554,-37.388,Thames,New Zealand,6756,,,NZL,49205.17921,0.332430191,34.81899128610708,True
ecostress_nz_oxf,ecostress_nz_oxf,302,,,POINT(172.2108 -43.2619),"POLYGON((171.9637473390074 -43.44165178961836,171.9651988652113 -43.08161210553905,172.4564011347887 -43.08161210553905,172.4578526609926 -43.44165178961836,171.9637473390074 -43.44165178961836))",2,Area Mapping Mode,1.0,0,1,1,POINT(172.215948 -43.259427),"POLYGON((171.92041 -43.669106,171.582443 -43.292809,172.507523 -42.848995,172.848724 -43.222553,171.92041 -43.669106))",90.0,50.0,POINT(172.215949 -43.264373),"POLYGON((171.583115 -43.227547,171.924286 -42.853966,172.849518 -43.297707,172.511566 -43.67403,171.583115 -43.227547))",90.0,50.0,172.2108,-43.2619,Kaiapoi,New Zealand,10200,,,NZL,49205.17921,0.501892828,58.21338770269099,False
ecostress_nz_sco,ecostress_nz_sco,301,,,POINT(175.22 -37.46),"POLYGON((174.9933968421212 -37.63998207711102,174.9944817734992 -37.27957998323197,175.4455182265009 -37.27957998323197,175.4466031578789 -37.63998207711102,174.9933968421212 -37.63998207711102))",2,Area Mapping Mode,1.0,0,1,1,POINT(175.224284 -37.457066),"POLYGON((175.022385 -37.89101,174.653198 -37.549751,175.423859 -37.022781,175.79393 -37.361641,175.022385 -37.89101))",90.0,50.0,POINT(175.224284 -37.462934),"POLYGON((174.654587 -37.367504,175.024704 -37.028645,175.79541 -37.555622,175.426193 -37.896881,174.654587 -37.367504))",90.0,50.0,175.22,-37.46,Hamilton,New Zealand,148200,,,NZL,49205.17921,7.292207559,37.44969052783763,True
ecostress_sleg,ecostress_sleg,348,,,POINT(-2.828505 51.207282),"POLYGON((-3.113581886231742 51.02715985670034,-3.115810204984768 51.38669870356617,-2.541199795015245 51.38669870356617,-2.543428113768272 51.02715985670034,-3.113581886231742 51.02715985670034))",3,Area Mapping Mode,1.0,0,1,1,POINT(-2.821437 51.208036),"POLYGON((-3.3937 50.917347,-3.520035 51.359447,-2.241939 51.495899,-2.12748 51.05249,-3.3937 50.917347))",90.0,50.0,POINT(-2.821438 51.206527),"POLYGON((-3.515388 51.05101,-3.400888 51.494415,-2.122849 51.357914,-2.249223 50.915813,-3.515388 51.05101))",90.0,50.0,-2.828505,51.207282,Bristol,United Kingdom,553528,,,GBR,53246.36761,29.47335537,76.01331337470593,False
ecostress_ssh_czo_cal,ecostress_ssh_czo_cal,357,,,POINT(-81.72247 34.60811),"POLYGON((-81.94005238561328 34.4276254628511,-81.94099502582979 34.7881995017363,-81.50394497417021 34.7881995017363,-81.50488761438672 34.4276254628511,-81.94005238561328 34.4276254628511))",1,Area Mapping Mode,1.0,0,1,1,POINT(-81.718507 34.611198),"POLYGON((-81.886726 34.17009,-82.262032 34.49519,-81.548485 35.052074,-81.173477 34.724789,-81.886726 34.17009))",90.0,50.0,POINT(-81.718507 34.605022),"POLYGON((-82.263496 34.718624,-81.888504 35.045902,-81.175026 34.489006,-81.550308 34.16391,-82.263496 34.718624))",90.0,50.0,-81.72247,34.60811,Spartanburg,United States of America,124126,,,USA,84534.04078,10.49287235,320.3595514832425,False
ecostress_ssh_czo_shale,ecostress_ssh_czo_shale,323,,,POINT(-77.904076 40.66573),"POLYGON((-78.13996383995949 40.48538328082554,-78.14123635033549 40.84558659075418,-77.6669156496645 40.84558659075418,-77.6681881600405 40.48538328082554,-78.13996383995949 40.48538328082554))",4,Area Mapping Mode,1.0,0,1,1,POINT(-77.899354 40.66844),"POLYGON((-78.144119 40.245163,-78.502411 40.602016,-77.651466 41.09119,-77.29512 40.73172,-78.144119 40.245163))",90.0,50.0,POINT(-77.899354 40.663019),"POLYGON((-78.50351 40.72644,-78.147049 41.085827,-77.296371 40.596458,-77.654778 40.239685,-78.50351 40.72644))",90.0,50.0,-77.904076,40.66573,State College,United States of America,87926,,,USA,84534.04078,7.43274007,279.84934318434944,False
ecostress_us_arm,ecostress_us_arm,353,,,POINT(-97.4888 36.6058),"POLYGON((-97.7118227963972 36.42536053249493,-97.7128629358346 36.78581469682457,-97.26473706416543 36.78581469682457,-97.26577720360284 36.42536053249493,-97.7118227963972 36.42536053249493))",1,Area Mapping Mode,1.0,0,1,1,POINT(-97.484618 36.608784),"POLYGON((-97.674103 36.17223,-98.046143 36.506786,-97.292976 37.045036,-96.921623 36.708138,-97.674103 36.17223))",90.0,50.0,POINT(-97.484618 36.602816),"POLYGON((-98.047546 36.702244,-97.676163 37.039093,-96.923157 36.500748,-97.295235 36.166237,-98.047546 36.702244))",90.0,50.0,-97.4888,36.6058,Ponca City,United States of America,25273,,,USA,84534.04078,2.136428813,997.3209927744971,False
ecostress_us_bar,ecostress_us_bar,280,,,POINT(-71.28808000000001 44.0646),"POLYGON((-71.5369546821178 43.8843300292328,-71.53846745421897 44.24431887249082,-71.03769254578104 44.24431887249082,-71.03920531788222 43.8843300292328,-71.5369546821178 43.8843300292328))",2,Area Mapping Mode,1.0,0,1,1,POINT(-71.282783 44.066985),"POLYGON((-71.591583 43.661671,-71.925209 44.040955,-70.969727 44.471455,-70.639832 44.089413,-71.591583 43.661671))",90.0,50.0,POINT(-71.282784 44.062215),"POLYGON((-71.925674 44.084797,-71.595627 44.466759,-70.640419 44.03603,-70.974197 43.656826,-71.925674 44.084797))",90.0,50.0,-71.28808,44.0646,Lewiston,United States of America,57688,,,USA,84534.04078,4.876599745,141.59190955012892,False
ecostress_us_bi1,ecostress_us_bi1,306,,,POINT(-121.5042 38.1022),"POLYGON((-121.731665125053 37.92179464977591,-121.7327850715629 38.28215731693866,-121.2756149284371 38.28215731693866,-121.276734874947 37.92179464977591,-121.731665125053 37.92179464977591))",2,Area Mapping Mode,1.0,0,1,1,POINT(-121.499835 38.105094),"POLYGON((-121.707634 37.672714,-122.075905 38.015003,-121.289566 38.537106,-120.922363 38.192364,-121.707634 37.672714))",90.0,50.0,POINT(-121.499836 38.099305),"POLYGON((-122.077232 38.186672,-121.709969 38.531353,-120.923836 38.009117,-121.292175 37.666889,-122.077232 38.186672))",90.0,50.0,-121.5042,38.1022,Stockton,United States of America,685306,,,USA,84534.04078,57.93168535,120.87346891700379,False
ecostress_us_bsg,ecostress_us_bsg,292,,,POINT(-119.6909 43.4712),"POLYGON((-119.9373416875553 43.29091679444529,-119.938808892713 43.65094322898126,-119.442991107287 43.65094322898126,-119.4444583124447 43.29091679444529,-119.9373416875553 43.29091679444529))",2,Area Mapping Mode,1.0,0,1,1,POINT(-119.685713 43.47365),"POLYGON((-119.981697 43.064507,-120.321037 43.439545,-119.385696 43.882023,-119.049713 43.504234,-119.981697 43.064507))",90.0,50.0,POINT(-119.685714 43.468749),"POLYGON((-120.321663 43.499355,-119.98568 43.877129,-119.050446 43.434624,-119.389778 43.059593,-120.321663 43.499355))",90.0,50.0,-119.6909,43.4712,John Day,United States of America,1573,,,USA,84534.04078,0.132972046,496.72871471873526,False
ecostress_us_ced,ecostress_us_ced,325,,,POINT(-74.3791 39.8379),"POLYGON((-74.61214909938629 39.65753436216117,-74.61336995915353 40.01778943499342,-74.14483004084646 40.01778943499342,-74.14605090061372 39.65753436216117,-74.61214909938629 39.65753436216117))",2,Area Mapping Mode,1.0,0,1,1,POINT(-74.526093 39.749005),"POLYGON((-74.756638 39.322117,-75.119164 39.673519,-74.292671 40.17543,-73.931747 39.821465,-74.756638 39.322117))",90.0,50.0,POINT(-74.512658 39.918284),"POLYGON((-75.108803 39.989101,-74.748657 40.344067,-73.91777 39.844418,-74.279579 39.492031,-75.108803 39.989101))",90.0,50.0,-74.3791,39.8379,Trenton,United States of America,366513,,,USA,84534.04078,30.98282489,25.949310039895668,True
ecostress_us_cf1,ecostress_us_cf1,305,,,POINT(-117.0821 46.7815),"POLYGON((-117.3431291799553 46.60128918951632,-117.3448740004567 46.96110582003502,-116.8193259995433 46.96110582003502,-116.8210708200447 46.60128918951632,-117.3431291799553 46.60128918951632))",3,Area Mapping Mode,1.0,0,1,1,POINT(-117.076236 46.783512),"POLYGON((-117.454391 46.400997,-117.751183 46.801193,-116.692673 47.164764,-116.401779 46.761868,-117.454391 46.400997))",90.0,50.0,POINT(-117.076236 46.779487),"POLYGON((-117.750641 46.757877,-117.459724 47.160763,-116.401337 46.797131,-116.698151 46.39695,-117.750641 46.757877))",90.0,50.0,-117.0821,46.7815,Lewiston,United States of America,49289,,,USA,84534.04078,4.166598336,592.9005071449953,False
ecostress_us_cs1,ecostress_us_cs1,283,,,POINT(-89.53785500000001 44.103051),"POLYGON((-89.78688992370881 43.92278188360368,-89.7884057067161 44.28276828993208,-89.28730429328391 44.28276828993208,-89.2888200762912 43.92278188360368,-89.78688992370881 43.92278188360368))",2,Area Mapping Mode,1.0,0,1,1,POINT(-89.532551 44.105431),"POLYGON((-89.842232 43.700386,-90.175446 44.07996,-89.218597 44.509628,-88.889145 44.127293,-89.842232 43.700386))",90.0,50.0,POINT(-89.532551 44.10067),"POLYGON((-90.175896 44.122688,-89.846283 44.50494,-88.889725 44.075043,-89.223083 43.695553,-90.175896 44.122688))",90.0,50.0,-89.537855,44.103051,Tomah,United States of America,12997,,,USA,84534.04078,1.098688928,1591.5336332519726,False
